osnma,7,6,01100100,10111110000010010010010011100011,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100100010001010
osnma,7,7,01110010,00010101000001001010110110100010,00011100110001011100111000100000000001000000000111010101011000010110000011010100011011110111111111111100000111010101010010010101
osnma,7,8,01001110,11000000010110100000111011111111,00100000111111111100000000111111111111111110000000101010101010101010101010101010101010101010101010101010101010101010101010101010
osnma,7,0,01101001,01000000011100101010011010110100,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100010111
osnma,7,0,10111000,10101110101001010000010000000101,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100011001
osnma,7,0,10111001,10011101110011011001110101001011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100011011
osnma,7,0,00101100,00101111000001111100001111101111,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100011101
osnma,7,0,01100101,11000101001100000100101000010011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100011111
osnma,7,1,01001000,00011001000001000111000011010100,00000100011100110011100111111001001111111110100011101010100101000000000010100000101100000111101010101000000101000010000111101111
osnma,7,3,01101000,11101100010100110000001111100101,00001100011100111111111111000110011111100010000010011010111111101011001000010101110100110000111011011010111111100001011101101011
osnma,7,5,11100010,01100110000000010110000111010100,00010100101100111000010000010000100000101100000000001100000000110110000000100101011000011011010010010010101010101010101010101010
osnma,7,0,10111110,00110011001101100000010100000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100100111
osnma,7,0,11000010,00010001001010100000000000000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100101001
osnma,7,2,01010010,00101101011010110010101011000010,00001000011100111000110101101010111110100000111100100111000000000111100001010000111001001101111110111010010010110001010000001001
osnma,7,4,01100111,01000010111001000110001110010001,00010000011100110001111111111111010000111111111110000000111001111110111111101001010110111110000011011111111111110001000100000001
osnma,7,6,10111011,01011011001101011110000000010111,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100100101111010
osnma,7,9,01101001,00011001000001000101010100000001,00100100110001011100110101010101010101010101010101010101010101010101010100100000000000100000000001010001101001000001000001101010
osnma,7,10,10010100,00011100011110110001001100000011,00101000110011011111010010111111100001011011011110100111111110010101011111111111110000000000000001010100000000001001001000101100
osnma,7,0,00001110,00000011011111010111110011110001,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100110101
osnma,7,0,11001111,10111010101010110000011111000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100110111
osnma,7,0,01010010,01011111111100111011001111100000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100111001
osnma,7,0,01100101,10101100000010110000001110100011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100111011
osnma,7,0,00110100,01011001011111010010100100101001,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100100111101
osnma,7,1,00011011,00010101110001001000110101010000,00000100011100110011100111111001001111111110100011101010100101000000000010100000101100000111101010101000000101000010000111101111
osnma,7,3,01110100,11100000110111100010001011100011,00001100011100111111111111000110011111100010000010011010111111101011001000010101110100110000111011011010111111100001011101101011
osnma,7,5,00001101,00000000111101011010001001101001,00010100101100111000010000010000100000101100000000001100000000110110000000100101011000011011010010100001101010101010101010101010
osnma,7,0,11010001,11110100001111110101000111100010,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101000101
osnma,7,0,01001101,01011111101110010000000000000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101000111
osnma,7,2,01010010,01010000110101110100001101010111,00001000011100111000110101101010111110100000111100100111000000000111100001010000111001001101111110111010010010110001010000001001
osnma,7,4,01100000,11111011100011000100001101110110,00010000011100110001111111111111010000111111111110000000111001111110111111101001010110111110000011011111111111110001000100000001
osnma,7,6,00100010,01111001101110101111101101010011,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100101001101010
osnma,7,7,01010000,00000100000001010011001011000011,00011100110001011100110000010000000001000000000011001011111101010000111111010001110001011111111111111100101110000111110010010101
osnma,7,8,01001001,01010011011110010011110011111111,00100000111111111011101110111111111111000000000100000000001001000000011111110101110000011111111010001110001011111110111111100100
osnma,7,0,00100001,01000000110010001101100110101110,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101010011
osnma,33,0,01101001,01000000101101000100001111000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101010011
osnma,7,0,00000100,01111001001101000000010100000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101010101
osnma,33,0,01111111,01110011100110010000010100000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101010101
osnma,7,0,10101100,00010110110001000011011100000110,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101010111
osnma,33,0,01110001,10111100100101011011100101010000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101010111
osnma,33,0,11111110,00101110001000011100001110000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101011001
osnma,7,0,00111110,10111111000001111100001101001000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101011001
osnma,33,0,01100010,00010011101111001011101000000100,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101011011
osnma,7,0,00100010,11011110100101100000001100010100,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101011011
osnma,7,1,10010110,00011001000001001110101110010110,00000100011100110011100111111001001111111110100011101010100101000000000010100000101100000111101010101000000101000010000111101111
osnma,33,1,00100000,00011001000001001110101110010110,00000100011100110011100111111000011100001001100111001101101110000000000001000011001000110101001010101000000100110101011101010011
osnma,7,3,01111010,11110010001001011100110111110010,00001100011100111111111111000110011111100010000010011010111111101011001000010101110100110000111011011010111111100001011101101011
osnma,33,3,00110011,11110010001001011100110111110010,00001100011100111111111111000000010101100010000010111011111111101010000011111011100101100011001001100001111111011110110001101011
osnma,7,5,00111000,00000001100001011010011111111001,00010100101100111000010000010000100000101100000000001100000000110110000000100101011000011011010010110000101010101010101010101010
osnma,33,5,00101110,00000001100001011010011111111001,00010100101100111000010000010000100000101100000111111010011111100100000000100101011000011011010010110000101010101010101010101010
osnma,33,0,10000110,00101111000010110001101101110001,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101100011
osnma,7,0,01011000,00101111000010110001101101110001,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101100011
osnma,7,0,00001000,01110000001100010000000000000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101100101
osnma,33,0,10101011,01110000001100010000000000000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101100101
osnma,33,2,01010010,00100010101101100001111110110101,00001000011100110011011111010001011001001010010000101000101001110011000100001010001011111000111111111011001101010000001010110001
osnma,7,2,01010010,10101000111000010001010100000010,00001000011100111000110101101010111110100000111100100111000000000111100001010000111001001101111110111010010010110001010000001001
osnma,33,4,01100011,01100000100101011000001101000000,00010000011100111000011111111111010001000000000001110000111001111110111111110001000111001000100011000000000000000001001100000001
osnma,7,4,01100001,11001001101011100111001111010100,00010000011100110001111111111111010000111111111110000000111001111110111111101001010110111110000011011111111111110001000100000001
osnma,7,6,01100001,00111010100101010011000111000111,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100101101011010
osnma,33,6,00100111,00110111011001011010011001010011,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100101101011010
osnma,7,9,01111101,00001000000000111010000110111101,00100100110001011100110011010101110100000000001010010100000000000010000000011000000001100000000010011000000011000100011110010111
osnma,33,9,10010010,00011001000001000000001111010100,00100100110001011100110011010101110100000000001010010100000000000010000000011000000001100000000010011000000011000100011110010111
osnma,33,10,00111010,10011001111101111110010100001000,00101000111000110101101011111111100010111001101010001111111101100111011111111111110000000000000001010100000000001001001000101100
osnma,7,10,11001001,10111010010110100001100100011001,00101000111000110101101011111111100010111001101010001111111101100111011111111111110000000000000001010100000000001001001000101100
osnma,33,0,01110010,00000011100111100111010010100101,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101110001
osnma,7,0,11111001,00000100101011101111011110011111,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101110001
osnma,33,0,10001101,00010011100111110010000111000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101110011
osnma,7,0,00010100,10011110100000010000011111000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101110011
osnma,33,0,10110100,11101001000101101000011001100001,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101110101
osnma,7,0,11110010,11101000000111111001001111010100,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101110101
osnma,33,0,11001000,01011001000010110000001111000101,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101110111
osnma,7,0,11111100,01100010000000110000001101111011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101110111
osnma,33,0,10111001,10001101111110111100000001111100,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101111001
osnma,7,0,01110110,10001010100111011110000100101011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100101111001
osnma,33,1,10000111,00000100110001010110010000100000,00000100011100110011100111111000011100001001100111001101101110000000000001000011001000110101001010101000000100110101011101010011
osnma,7,1,10001110,00001011110000110110010000100000,00000100011100110011100111111001001111111110100011101010100101000000000010100000101100000111101010101000000101000010000111101111
osnma,33,3,10100010,11001110000000110001111001000000,00001100011100111111111111000000010101100010000010111011111111101010000011111011100101100011001001100001111111011110110001101011
osnma,7,3,11101010,11001110000000110001111001000000,00001100011100111111111111000110011111100010000010011010111111101011001000010101110100110000111011011010111111100001011101101011
osnma,33,5,00001000,00100101100110111110000101001000,00010100101100111000010000010000100000101100000111111010011111100100000000100101011000011011010010111111101010101010101010101010
osnma,7,5,01011011,00100101100110111110000101001000,00010100101100111000010000010000100000101100000000001100000000110110000000100101011000011011010010111111101010101010101010101010
osnma,33,0,10001101,01110000110111111111011011111110,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110000001
osnma,7,0,00101110,01110000110111111111011011111110,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110000001
osnma,7,0,00101010,01001110000010010000000000000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110000011
osnma,33,0,01001010,01001110000010010000000000000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110000011
osnma,7,2,01010010,00000100010111011011101000001001,00001000011100111000110101101010111110100000111100100111000000000111100001010000111001001101111110111010010010110001010000001001
osnma,33,2,01010010,01000001101011000101110110000000,00001000011100110011011111010001011001001010010000101000101001110011000100001010001011111000111111111011001101010000001010110001
osnma,7,4,01100010,01001001000100011101001101100100,00010000011100110001111111111111010000111111111110000000111001111110111111101001010110111110000011011111111111110001000100000001
osnma,33,4,01100100,11010010001010110010001111101101,00010000011100111000011111111111010001000000000001110000111001111110111111110001000111001000100011000000000000000001001100000001
osnma,7,6,00000111,01001110110010100001100010100010,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100110001001010
osnma,33,6,10000000,10001010101000011001001010011001,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100110001001010
osnma,33,7,00010011,00010101000001001001111010001110,00011100110001011100110001000000000010100000000011111100111000111011111100101111000110101101011111111100100000011100100011010101
osnma,7,7,11111000,00010101000001000011111011110101,00011100110001011100110001000000000010100000000011111100111000111011111100101111000110101101011111111100100000011100100011010101
osnma,7,8,00101010,10100011110110110101000011111111,00100000111111110111001010111111111111000000001010000000010101000000010101101110001100011111100101111000110101101010111111100100
osnma,33,8,00010110,10010100000100001110010011111111,00100000111111110111001010111111111111000000001010000000010101000000010101101110001100011111100101111000110101101010111111100100
osnma,33,0,01001111,01000000111101011001001001110010,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110001111
osnma,7,0,01101001,01000000110101000010010111111010,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110001111
osnma,7,0,01111111,00011101110000100000010000000101,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110010001
osnma,33,0,01100011,10010011110001000000001100000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110010001
osnma,7,0,01110001,10010100001111100011101010000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110010011
osnma,33,0,01001101,00110100011011101010111010001111,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110010011
osnma,33,0,11011001,10100111001000011100001110000100,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110010101
osnma,7,0,11111110,01100000000001111100001111011011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110010101
osnma,33,0,11101011,10100010101110111011010101111110,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110010111
osnma,7,0,01100010,11101000100010100111000111001001,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110010111
osnma,33,1,10010001,00011001000001000101100101111111,00000100011100110011100111111000011100001001100111001101101110000000000001000011001000110101001010101000000100110101011101010011
osnma,7,1,00100000,00001000000000110101100101111111,00000100011100110011100111111001001111111110100011101010100101000000000010100000101100000111101010101000000101000010000111101111
osnma,33,3,10010000,01101100101000100110011101111100,00001100011100111111111111000000010101100010000010111011111111101010000011111011100101100011001001100001111111011110110001101011
osnma,7,3,00110011,01101100101000100110011101111100,00001100011100111111111111000110011111100010000010011010111111101011001000010101110100110000111011011010111111100001011101101011
osnma,7,5,00101110,00110100000100011110100011001100,00010100101100111000010000010000100000101100000000001100000000110110000000100101011000011011010011001110101010101010101010101010
osnma,33,5,11100100,00110100000100011110100011001100,00010100101100111000010000010000100000101100000111111010011111100100000000100101011000011011010011001110101010101010101010101010
osnma,33,0,01101100,01110111000000011110001110001100,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110011111
osnma,7,0,10000110,01110111000000011110001110001100,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110011111
osnma,33,0,00111011,10001101010011100000000000000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110100001
osnma,7,0,10101011,10001101010011100000000000000000,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110100001
osnma,33,2,01010010,11011000001100110001100111111010,00001000011100110011011111010001011001001010010000101000101001110011000100001010001011111000111111111011001101010000001010110001
osnma,7,2,01010010,01100111110100001010011110001111,00001000011100111000110101101010111110100000111100100111000000000111100001010000111001001101111110111010010010110001010000001001
osnma,33,4,01100101,01001001100110001100001101011001,00010000011100111000011111111111010001000000000001110000111001111110111111110001000111001000100011000000000000000001001100000001
osnma,7,4,01100011,10100111100110011101001100110100,00010000011100110001111111111111010000111111111110000000111001111110111111101001010110111110000011011111111111110001000100000001
osnma,33,6,11010001,11010110001001111110101010110011,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100110100111010
osnma,7,6,00100111,11010110011100001011010101001111,00011011111111111111111111111111111111000000000000000000000001000100100011000010101100100010011110001001000110110100110100111010
osnma,7,9,10010010,00001000000000110001100010110111,00100100110001011100111011100011001010111111111010110000000000000010000000000010101010101010101010101010101010101010101010101010
osnma,33,9,11010110,00011001000001000011110011110110,00100100110001011100111011100011001010111111111010110000000000000010000000000010101010101010101010101010101010101010101010101010
osnma,7,10,00111010,10110101011011000000101000011001,00101000111010101010101010101010101010101010101010101010101010101010101010101010101010000000000001010100000000001001001000101100
osnma,33,10,11000010,11001110010010000011100000001000,00101000111010101010101010101010101010101010101010101010101010101010101010101010101010000000000001010100000000001001001000101100
osnma,33,0,00010111,00000011111101011101001010001001,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110101101
osnma,7,0,01110010,00000100000110101011110111000010,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110101101
osnma,33,0,10111011,11001010101110110010000111000011,00000010010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101001010110000110110100110101111
